url,user,message,hashtags,time,longitude,latitude,country,state,state_initial
https://twitter.com/NarasimhaRao10/status/452632094489837568,NarasimhaRao10,"so all those who were heckling @kishanreddybjp for seeking better BJP-TDP has to eat crow for cunning @ncbn raw deal to BJP seemandhra?",none,"Sun Apr 06 02:21:15 +0000 2014",,,,,
https://twitter.com/rahulmodi81/status/452632169832140800,rahulmodi81,"@digvijaya_28 and yet iys not become a national issue. the congress is terrible at attacking bjp",none,"Sun Apr 06 02:21:33 +0000 2014",,,,,
https://twitter.com/esgiti/status/452632271195865090,esgiti,"Will pick BJP over Congress: Kumar Vishwas-ABP News Video @
http://t.co/JJLDpl2TMl @BJP4India @iSupportNamo @narendramodi_FC @friendsofbjp",none,"Sun Apr 06 02:21:57 +0000 2014",,,,,
https://twitter.com/srini05021956/status/452632311696080896,srini05021956,"@Vamsee9002 @manekshaws: Let the TDP-BJP alliance last forever to benefit Telugu people. @ncbn @narendramodi @kishanreddybjp",none,"Sun Apr 06 02:22:07 +0000 2014",,,,,
https://twitter.com/madhusoodantapu/status/452632524452134912,madhusoodantapu,"Indian Muslims r bound to prosper in bjp ruled India...yes all anti Indian elements &amp; countries may have trouble",none,"Sun Apr 06 02:22:57 +0000 2014",,,,,
https://twitter.com/nishkel/status/452632627439099905,nishkel,"RT @Rish777777Com: Ndtv and aajtak are antibjp coz BJP does not pay for news #ModiVision  #HDL also  #DeJhaadu trending bcoz of trolls in P","modivision hdl dejhaadu ","Sun Apr 06 02:23:22 +0000 2014",,,,,
https://twitter.com/AnudeepReddyk1/status/452632984353787904,AnudeepReddyk1,"tdp-bjp alliance:#tdp ready to give 48mlas nd 8mp seats nd 15 nd 5 respectively in SA.","tdp ","Sun Apr 06 02:24:47 +0000 2014",,,,,
https://twitter.com/CoMuBh/status/452633326344339457,CoMuBh,"@newsjunkieX dunno but his bro's son is in bjp",none,"Sun Apr 06 02:26:09 +0000 2014",,,,,
https://twitter.com/AnudeepReddyk1/status/452633467747336192,AnudeepReddyk1,"tirupathi,rajampet,ongole,vizag,narsapur goes to #bjp as a part of #tdp-#bjp alliance!","bjp tdp bjp ","Sun Apr 06 02:26:42 +0000 2014",,,,,
https://twitter.com/AapKaLokesh/status/452633545974898688,AapKaLokesh,"@sardesairajdeep if @ArvindKejriwal is ISI agent, then why he was not arrested at the time of Gujrat Visit, @narendramodi &amp; bjp is danger",none,"Sun Apr 06 02:27:01 +0000 2014",,,,,
https://twitter.com/Shajee_Varghese/status/452633638459293696,Shajee_Varghese,"RT @ArvndKejriwal: Bjp releases chargesheet but no manifesto...dis is the 'change' bjp promised  #AAPKaManifesto","aapkamanifesto ","Sun Apr 06 02:27:23 +0000 2014",,,,,
https://twitter.com/AshwaniNAMO/status/452634114114347008,AshwaniNAMO,"@AmitShahOffice @BJP4India @BJPRajnathSingh @iHardikBhatt #AbKiBaarModiSarkaar hate msg of RLD against bjp here in UP http://t.co/12C6KvUwEP","abkibaarmodisarkaar ","Sun Apr 06 02:29:17 +0000 2014",,,,,
https://twitter.com/tweeslam/status/452634662339239937,tweeslam,"@vishal_vinu I have read @mediacrooks posts. Its clearly a #bjp sponsored blog spreading hatred and spreading widespread abuses.","bjp ","Sun Apr 06 02:31:27 +0000 2014",,,,,
