url,user,message,hashtags,time,longitude,latitude,country,state,state_initial
https://twitter.com/_DiamondsR4_eva/status/452625875691773952,_DiamondsR4_eva,"Totally forgot i was leaving my last congress cuz i was carrying a 6 feet tall trophy. #EMMC #thanksUMC","emmc thanksumc ","Sun Apr 06 01:56:32 +0000 2014",,,,,
https://twitter.com/B4INFeatured/status/452625895329525760,B4INFeatured,"Whistle Blower Says Dick Cheney Ordered NSA To Spy On Supreme Court Judges and congress http://t.co/dvKobnVrkO",none,"Sun Apr 06 01:56:37 +0000 2014",,,,,
https://twitter.com/peddoc63/status/452626006986457088,peddoc63,"-@B2BSinger what are you disagreeing with? A president does not have power to amend a law, only congress! He has amended ACA 38 times!",none,"Sun Apr 06 01:57:04 +0000 2014",,,,,
https://twitter.com/MathewsJeanne/status/452626081447546881,MathewsJeanne,"RT @peddoc63: -@B2BSinger what are you disagreeing with? A president does not have power to amend a law, only congress! He has amended ACA ",none,"Sun Apr 06 01:57:21 +0000 2014",,,,,
https://twitter.com/COZZEB/status/452626110899957762,COZZEB,"RT @bobforcongress: RT if you agree that it is time for Congress to stop dragging their feet on unemployment benefits.  #RenewUI http://t.c","renewui ","Sun Apr 06 01:57:28 +0000 2014",,,,,
https://twitter.com/COZZEB/status/452626148988444672,COZZEB,"RT @bjs5555: Bob Dingethal @bobforcongress 4 Congress! #WA3 DEFEAT (R) Jaime Herrera-Beutler! @UniteBlueWA #Red2Blue PHOTO: https://t.co/ZN","wa3 red2blue ","Sun Apr 06 01:57:37 +0000 2014",,,,,
https://twitter.com/Prindigo/status/452626186888159232,Prindigo,"RT @peddoc63: -@B2BSinger what are you disagreeing with? A president does not have power to amend a law, only congress! He has amended ACA ",none,"Sun Apr 06 01:57:47 +0000 2014",,,,,
https://twitter.com/kayawiz/status/452626223303110656,kayawiz,"@NancyPelosi you in congress and senate cant possibly take another vacation and not restore euc immediately for millions..right..",none,"Sun Apr 06 01:57:55 +0000 2014",,,,,
https://twitter.com/rafamuri4567/status/452626452794466304,rafamuri4567,"RT @OFA_TN: Keep your families safe, #CHA, it's time to share your #GunSense for #GunReform with congress. http://t.co/QKKg6maXgr","cha gunsense gunreform ","Sun Apr 06 01:58:50 +0000 2014",,,,,
https://twitter.com/PRKservices/status/452626465540960256,PRKservices,"RT @peddoc63: -@B2BSinger what are you disagreeing with? A president does not have power to amend a law, only congress! He has amended ACA ",none,"Sun Apr 06 01:58:53 +0000 2014",,,,,
https://twitter.com/Banga1960/status/452626506200526848,Banga1960,"RT @friendscongress: #Chhattisgarh: LS polls: Congress candidate Satyanarayan Sharma files nomination http://t.co/GZpiong0iK","chhattisgarh ","Sun Apr 06 01:59:03 +0000 2014",,,,,
https://twitter.com/mht1969/status/452626519236804608,mht1969,"@dhume @swapan55 congress burned the entire press in Gujarat in 1985 riots. What secularism they r talking? vote for modi for growth",none,"Sun Apr 06 01:59:06 +0000 2014",,,,,
https://twitter.com/buckeyemimi27/status/452626535791357953,buckeyemimi27,"RT @deagirlfriend: unemployed twitter family listening 2u all, working on ways to survive n run congress is multi task at its best #RenewUI","renewui ","Sun Apr 06 01:59:10 +0000 2014",,,,,
https://twitter.com/BibianCespedes/status/452626583019200512,BibianCespedes,"Headed to congress :D",none,"Sun Apr 06 01:59:21 +0000 2014",,,,,
https://twitter.com/ChiranjiBagri/status/452626743309107200,ChiranjiBagri,"RT @minimathur: And for the LAST time- Get this!!
Anti BJP does NOT mean pro congress.
Anti religion does NOT mean pro Islam/Hindu.
It mean",none,"Sun Apr 06 01:59:59 +0000 2014",,,,,
https://twitter.com/BWeezy572/status/452626765991514112,BWeezy572,"Wait congress has the lowest approval rating ever and they think they are underpaid......",none,"Sun Apr 06 02:00:05 +0000 2014",,,,,
https://twitter.com/shirishmn/status/452626771515412481,shirishmn,"@Swamy39 its more like congress campaign. EC should charge the publication cost of the economist to congress's account.",none,"Sun Apr 06 02:00:06 +0000 2014",,,,,
https://twitter.com/winniegandhi/status/452626788670136321,winniegandhi,"RT @minimathur: And for the LAST time- Get this!!
Anti BJP does NOT mean pro congress.
Anti religion does NOT mean pro Islam/Hindu.
It mean",none,"Sun Apr 06 02:00:10 +0000 2014",,,,,
https://twitter.com/Lindung_A/status/452626790473674752,Lindung_A,"RT @peddoc63: -@B2BSinger what are you disagreeing with? A president does not have power to amend a law, only congress! He has amended ACA ",none,"Sun Apr 06 02:00:10 +0000 2014",,,,,
https://twitter.com/kichu1564/status/452626823105372160,kichu1564,"Slovenia: Founding congress of the Initiative for Democratic Socialism http://t.co/sPYfe8n10T",none,"Sun Apr 06 02:00:18 +0000 2014",,,,,
https://twitter.com/EqualityDepot/status/452626864285024258,EqualityDepot,"Though #Clinton wanted to end the ban on gays in the military, he didnt have the needed votes in congress to make that happen.","clinton ","Sun Apr 06 02:00:28 +0000 2014",,,,,
https://twitter.com/FirebaughNorman/status/452626921004597248,FirebaughNorman,"Is your rep in congress underpaid at a salary of $174,000? http://t.co/qJPLW6lbbO",none,"Sun Apr 06 02:00:42 +0000 2014",,,,,
https://twitter.com/deborahhallsted/status/452627035215519744,deborahhallsted,"RT @peddoc63: -@B2BSinger what are you disagreeing with? A president does not have power to amend a law, only congress! He has amended ACA ",none,"Sun Apr 06 02:01:09 +0000 2014",,,,,
https://twitter.com/CassidyMillah/status/452627135942103040,CassidyMillah,"Having to be at the world congress center at 7:15 tomorrow&lt;&lt;&lt;",none,"Sun Apr 06 02:01:33 +0000 2014",,,,,
https://twitter.com/thenerdamy/status/452627183333146624,thenerdamy,"RT @sandiego97: Lol finally made it in something #nats #congress","nats congress ","Sun Apr 06 02:01:44 +0000 2014",,,,,
https://twitter.com/taliramjoshi/status/452627198277857280,taliramjoshi,"@rsyashasvi @namobharathi #Vote4AAP Yeddy's induction shows BJP has no standards...it is same as congress. Partner in crime/ scams.","vote4aap ","Sun Apr 06 02:01:48 +0000 2014",,,,,
https://twitter.com/mht1969/status/452627258701021184,mht1969,"@dhume @swapan55 secularism is hoax by congress since 1947. did mahatma ever got to Karachi or Lahore to protect Hindus ?",none,"Sun Apr 06 02:02:02 +0000 2014",,,,,
https://twitter.com/Haterr_Phobicc/status/452627262362644480,Haterr_Phobicc,"Block party around congress park!!!",none,"Sun Apr 06 02:02:03 +0000 2014",,,,,
https://twitter.com/Galen1950/status/452627274727055360,Galen1950,"RT @peddoc63: -@B2BSinger what are you disagreeing with? A president does not have power to amend a law, only congress! He has amended ACA ",none,"Sun Apr 06 02:02:06 +0000 2014",,,,,
https://twitter.com/ToShabz/status/452627362903887873,ToShabz,"RT @friendscongress: Will choose BJP over Congress: Kumar Vishwas http://t.co/K1DoFj3eH8 #HiddenAgenda #AAP #BJP #Team","hiddenagenda aap bjp team ","Sun Apr 06 02:02:27 +0000 2014",,,,,
https://twitter.com/bikram_indian/status/452627461889470464,bikram_indian,"@Maveric_1128 @punamsingh15 @TigerNaMo @tajinderbagga Aap is an agent of Saudi Arabia sponsored congress &amp; Co to Talibanize India.",none,"Sun Apr 06 02:02:50 +0000 2014",,,,,
https://twitter.com/troy0950/status/452627550364504064,troy0950,"RT @peddoc63: -@B2BSinger what are you disagreeing with? A president does not have power to amend a law, only congress! He has amended ACA ",none,"Sun Apr 06 02:03:12 +0000 2014",,,,,
https://twitter.com/Sekhar549/status/452627609172836352,Sekhar549,"@divyaspandana enough has been done by Congress so far.there is no leader like IndiraG i can vote for now...congress hatao!!",none,"Sun Apr 06 02:03:26 +0000 2014",,,,,
https://twitter.com/ktbado123/status/452627681268346880,ktbado123,"Some hobo really enjoyed some cool ranch Doritos this morning on congress @Go_Mr_Fantastic",none,"Sun Apr 06 02:03:43 +0000 2014",,,,,
https://twitter.com/push_cs/status/452627741352140801,push_cs,"RT @minimathur: And for the LAST time- Get this!!
Anti BJP does NOT mean pro congress.
Anti religion does NOT mean pro Islam/Hindu.
It mean",none,"Sun Apr 06 02:03:57 +0000 2014",,,,,
https://twitter.com/singhsd2006/status/452627824835186688,singhsd2006,"congress makes solid plan to counter modi in kashi -           ! - Amar Ujala http://t.co/ypkMSXbzBP",none,"Sun Apr 06 02:04:17 +0000 2014",,,,,
https://twitter.com/ProRonin/status/452628005291294720,ProRonin,"@washingtonpost seriously, Obama should run for congress just to piss off haters; not a huge fan of his, but would be hilarious.",none,"Sun Apr 06 02:05:00 +0000 2014",,,,,
https://twitter.com/skv_india/status/452628023695536128,skv_india,"@kavitavkhanna @BJP4India Actually spin doctors in media and congress is frustrated to see why @AmitShahOffice did not say cuss word.",none,"Sun Apr 06 02:05:04 +0000 2014",,,,,
https://twitter.com/JWwritesthings/status/452628131673694208,JWwritesthings,"Get over it, people. Sharia law will never come to United States. Since there are only two Muslim lawmakers in congress.",none,"Sun Apr 06 02:05:30 +0000 2014",,,,,
https://twitter.com/sourav_sinha/status/452628252717101057,sourav_sinha,"RT @friendscongress: Will choose BJP over Congress: Kumar Vishwas http://t.co/K1DoFj3eH8 #HiddenAgenda #AAP #BJP #Team","hiddenagenda aap bjp team ","Sun Apr 06 02:05:59 +0000 2014",,,,,
https://twitter.com/bobfox321/status/452628260145209344,bobfox321,"Live Immigration Statistics ReTweet http://t.co/ttxLpXoIhb #teaparty #conservatives #america #congress","teaparty conservatives america congress ","Sun Apr 06 02:06:01 +0000 2014",,,,,
